574
612
641
634
626
653
705
694
749
703
693
709
660
688
798
756
658
757
819
771
774
814
902
891
875
822
899
904
928
950
917
940
930
935
965
951
942
959
965
957
955
951
967
961
968
968
955
965
963
968
970
964
973
964
971
962
951
968
971
974
963
983
959
950
981
968
961
977
970
961
941
977
967
963
979
981
967
975
970
981
974
980
981
975
983
976
964
978
963
973
974
978
886
982
980
976
968
982
978
976
978
973
971
983
967
980
968
975
975
982
964
973
976
973
982
981
989
983
981
980
968
977
971
